凤凰中文,http://xtvantsc.xyz/fhx.php?id=2
790.69ms,CCTV2,https://live.264788.xyz/channel/cctv2?streamid=9d3681a7c74fcc88af7a6e9c998f37a0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
790.74ms,SvampBob Fyrkant (720p),https://jmp2.uk/plu-61c0ba0816e2fd00086cb6b1.m3u8
790.89ms,Alert (576p) [Not 24/7],https://itv.streams.ovh/ALEERT/ALEERT/playlist.m3u8
790.91ms,El Destape Ⓨ,https://www.youtube.com/watch?v=JuskTxbUqmY
790.99ms,Trace Muzika (1080p),https://channels.trace.plus/Traceprod/MUZIKA_hd/index.m3u8
791.03ms,A2i Music (720p) [Not 24/7],https://stream.sen-gt.com/A2iMusic/myStream/playlist.m3u8
791.03ms,Ice Road Truckers (720p),https://jmp2.uk/plu-62beb6c0371e6c000775930f.m3u8
791.09ms,天生野长生命延续(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b95e26a16f664da498ef421f74ad3006/1200.m3u8
791.30ms,TV 7 Albania,https://vs.sednastream.com:1936/tv7/tv7/playlist.m3u8
791.33ms,猴子的智慧,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ef01d6b79fe74daf9bd63ff0469713d2/1200.m3u8
791.39ms,Love Island Danmark,https://jmp2.uk/plu-61c19bfb3bf4940007804d32.m3u8
791.48ms,MISA TV,https://vidl.misatv.ro:5050/MSTV/romanian_720p_baseline/playlist.m3u8
791.52ms,Svenske Truckers,https://jmp2.uk/plu-645cc855e1979c000875ee47.m3u8
791.58ms,Campus TV (Talca) (720p) [Not 24/7],https://pantera1-100gb-cl-movistar.dps.live/campustv/campustv.smil/playlist.m3u8
791.63ms,望乡台,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
791.67ms,Merhaba Türkische Serien (720p),https://jmp2.uk/plu-6864e8f264d94c1425fb4563.m3u8
791.68ms,Vidas Extremas,https://jmp2.uk/plu-673249afc7626f0008c7205d.m3u8
791.76ms,RTI Calabria,https://stream.ets-sistemi.it:8081/rticalabria/index.m3u8
791.77ms,2900 Happiness,https://jmp2.uk/plu-6720bc6cdaad7f000872a6e2.m3u8
791.88ms,云南保山板桥镇青龙街,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
792.00ms,奇异世界的动物们2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ef3ee1bb8ff946a9adf07486709883eb/1200.m3u8
792.14ms,速度与生存3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/570d9ce8d39d4ede9a26ae6de4d28f54/1200.m3u8
792.22ms,Carabinieri,https://jmp2.uk/plu-66a0eea88561260008b1c5d0.m3u8
792.27ms,CCTV17,http://www.freetv.top/migu/673168256.m3u8?migutoken=698e0ff1ba47e7b3e38326199e2ee0a1b7bd0b0dd192935d111a196fb0a283c3070537cce6951301b2cc3e6f7de31ffdb9b7c4095d6c008d8333e21e5070375ca86124640133c9fa4c6ffa847f
792.31ms,西双版纳,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
792.69ms,Pluto TV Handboll Live,https://jmp2.uk/plu-686faf533ffa5e0c912688e7.m3u8
792.73ms,NHK Kishou Saigai (360p) [Not 24/7],https://newssimul-stream.nhk.jp/hls/live/2010561/nhknewssimul/master.m3u8
792.73ms,大象的别样生活(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f80446c8a43c4357af8680057ec1669f/1200.m3u8
792.94ms,Trace Sport Stars SD,https://channels.trace.plus/Traceprod/TRACE_SPORT_STARS_sd/index.m3u8
793.10ms,Pluto TV Klassiske tegnefilm (720p),https://jmp2.uk/plu-67f508992ebe80e2929b5c98.m3u8
793.24ms,森林是我家3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/14b683f0668f404a9bb8ea74d14c5c8e/1200.m3u8
793.44ms,Radio Bruno Tv,https://router.xdevel.com/video0s975758-473/stream/playlist.m3u8
793.44ms,Canal 6 CdMX (720p),https://jmp2.uk/plu-652e91fd6208700008dcaf7b.m3u8
793.58ms,➡️免费观看⬅️,http://rihou.cc:555/tv/[mv]免费观看
793.60ms,豹妈当家(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/984cda8d35d544658fbd96b417bdea1f/1200.m3u8
793.71ms,Project Runway (720p),https://jmp2.uk/plu-61814ff322e67b00074a5c43.m3u8
794.12ms,Pluto TV Naturaleza,https://jmp2.uk/plu-5dd85eac039bba0009e86d1d.m3u8
794.19ms,The Real Housewives (720p),https://jmp2.uk/plu-677fb115a4af36ad50113e56.m3u8
794.35ms,5 Emergency Rescue,https://jmp2.uk/plu-63c1384e829c850007922ca4.m3u8
794.38ms,[HD]无线新闻,https://t.freetv.fun/live/wu-xian-xin-wen.php
794.60ms,INA 70 (720p),https://jmp2.uk/plu-639b54404cfdf7000729b3c1.m3u8
794.60ms,Pimp My Ride,https://jmp2.uk/plu-61c1d6e1f5acaf0007f8381d.m3u8
794.73ms,南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
794.80ms,安徽池州九华山风景区九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
794.84ms,黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8
795.00ms,I Survived (720p),https://jmp2.uk/plu-657887d9dfed030008ce8aa8.m3u8
795.06ms,Pluto TV Series,https://jmp2.uk/plu-5dcde1317578340009b751d0.m3u8
795.13ms,浙江经济生活,http://ali-xwl.cztv.com/live/channel031080Plxw.m3u8
795.18ms,Celeb Reality (684p),https://jmp2.uk/plu-65788076b228b7000843fc9a.m3u8
795.29ms,Canal 26 Ⓨ,https://www.youtube.com/c/canal26/live
795.50ms,北极熊之光(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9df8189c94b24b8b8bb6c69e448cc936/1200.m3u8
795.64ms,2021年最好听的DJ串烧,https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4
795.73ms,💚新疆卫视,http://k.061899.xyz/k.php?id=xjws
795.91ms,dlaCiebie.tv (1080p) [Not 24/7],https://6034e09794f07.streamlock.net/tv/dlaCiebieTv/playlist.m3u8
796.07ms,Game Show Central (720p),https://jmp2.uk/plu-5e54187aae660e00093561d6.m3u8
796.08ms,HauntTV CA (720p),https://jmp2.uk/plu-63934c218ef524000757b122.m3u8
796.11ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-7.ctv
796.34ms,深圳少儿,http://116.77.33.98:44330/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
796.40ms,小角马历险记,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b7594a5bc3d241e3a8b95eac39ebd7e9/1200.m3u8
796.44ms,MODUS Super Series Darts,https://jmp2.uk/plu-671655b2daad7f00085d202d.m3u8
796.46ms,河南浚县古城,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
796.50ms,Elche 7 TV (576p),https://elche7tv.gestec-video.com/hls/canal2.m3u8
796.58ms,天涯石,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
796.77ms,AGR FM TV,https://tigocloud.desdeparaguay.net/agrtv/agrtv/playlist.m3u8
796.78ms,Alice Nevers,https://jmp2.uk/plu-66d71f8ee5de930008016f83.m3u8
796.82ms,Saarland Fernsehen 1 (1080p),https://saarland1.iptv-playoutcenter.de/saarland1/saarland1.stream_1/playlist.m3u8
796.83ms,Televisión Pública Ⓨ,https://www.youtube.com/user/TVPublicaArgentina/live
796.87ms,Diagnosis Murder,https://jmp2.uk/plu-668bf7dd74f5ec000817e6d1.m3u8
796.90ms,U&Real Heroes (720p),https://jmp2.uk/plu-64c0d6b424ade50008bc8883.m3u8
796.95ms,TUDN (1080p),https://streaming.alwaysdata.net/tudn.php
796.98ms,Os Arquivos do FBI,https://jmp2.uk/plu-620d12a82e8ac50007c269c3.m3u8
796.99ms,Global News Saskatoon,https://jmp2.uk/plu-62cc00359cb58900088dc840.m3u8
797.00ms,Azteca Deportes Premium (720p),https://jmp2.uk/plu-65cf60d166eec80008724e6f.m3u8
797.01ms,I Survived (720p),https://jmp2.uk/plu-6578852bcbd0d60008f876d7.m3u8
797.30ms,浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
797.32ms,Pluto TV Teen (720p),https://jmp2.uk/plu-5f8eb99ff17815000784a3b0.m3u8
797.33ms,黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
797.44ms,Power Hit Radio (576p),https://cdnlb.tvplayhome.lt/live/eds/PWR_LTU_Live/GO3_LIVE_HLS/PWR_LTU_Live.m3u8
797.44ms,云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
797.45ms,Pluto TV Series criminales,https://jmp2.uk/plu-65cf6ab58145cb0008129ca8.m3u8
797.49ms,动物搏击运动会,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f74c44316a34ea482ecae43f5c12fa8/1200.m3u8
797.56ms,Living With Evil (720p),https://jmp2.uk/plu-68bb164fb3900870ec368759.m3u8
797.56ms,Tele Regency TV (576p),https://streams.playtv.com.ng/Tele-Regency_TRTV/index.m3u8
797.74ms,Peppa Pig,https://jmp2.uk/plu-5d14fb6c84dd37df3b4290c5.m3u8
797.75ms,潜水大师的岛上生活(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/76332b54d8074b0fada76d081570d621/1200.m3u8
797.79ms,Cine 1,https://canliyayin.cine1.com.tr/memfs/cbaef080-a742-4644-9e9e-2b9f6a5103c3.m3u8
797.85ms,Pluto TV True Crime,https://jmp2.uk/plu-64a3f200f238ce0008d47247.m3u8
797.85ms,Un Si Grand Soleil,https://jmp2.uk/plu-6683cd0f63a5f20008fb84a3.m3u8
797.94ms,NDR Mecklenburg-Vorpommern (720p),https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_mv/master.m3u8
797.95ms,哈尔滨新闻,http://stream.hrbtv.net/xwzh/sd/live.m3u8
797.97ms,Taxi,https://jmp2.uk/plu-6850408053d981d1fdb01696.m3u8
798.56ms,中央电视塔南,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
798.60ms,情歌DJ红尘没有错,https://vd3.bdstatic.com/mda-nadfng7qz0sr3ff3/sc/bd265_cae_delogo/1643480883586586354/mda-nadfng7qz0sr3ff3.mp4
798.68ms,Archivos Extraterrestres,https://jmp2.uk/plu-645d1abbe1979c0008779d5a.m3u8
798.71ms,老歌伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
798.71ms,动物界捕食奇观,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5215de3e2a7b41009ed1ded1f29fea40/1200.m3u8
798.72ms,KK TV Angola (1080p),https://w1.manasat.com/ktv-angola/smil:ktv-angola.smil/playlist.m3u8
798.75ms,Punjabi Shorts (1080p),https://vglivessai.akamaized.net/ptnr-yupptv/title-Punjabi_Shorts/in/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/27c3fd7a-b01f-4b00-ac03-557ac77acd47/index.m3u8
798.76ms,孙艺琪寂寞的人别听伤感情歌,https://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4
798.85ms,颜人中精选36首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000d07m1fnog65i93c1s7qg&ratio=720p&line=0
798.93ms,表白-宋小宝,https://vd3.bdstatic.com/mda-pjrcbnb5dqxwi590/sc/cae_h264/1698439209184452611/mda-pjrcbnb5dqxwi590.mp4
798.99ms,Bloodline Detectives (720p),https://jmp2.uk/plu-63d91cc58795f30008678e9d.m3u8
799.01ms,被母狮拯救的小角马(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8e655ba0c751468b9d18f3020133571f/1200.m3u8
799.07ms,爱人跟人走闽南歌曲老歌配泳装,https://vd4.bdstatic.com/mda-nihfpd5eadd9v5aj/576p/h264/1663499128104260927/mda-nihfpd5eadd9v5aj.mp4
799.07ms,4k车载劲爆,https://vd2.bdstatic.com/mda-ncg1mhvhiy7fkgzs/sc/cae_h264_delogo/1647481028509277070/mda-ncg1mhvhiy7fkgzs.mp4
799.09ms,ARTV Canal Parlamento (720p) [Not 24/7],https://playout172.livextend.cloud/liveiframe/_definst_/liveartvabr/playlist.m3u8
799.10ms,FTV News (民視新聞台) Ⓨ,https://www.youtube.com/watch?v=ylYJSBUgaMA
799.16ms,吃面,https://vd3.bdstatic.com/mda-kihjn2cq7103ivig/v1-cae/hd/mda-kihjn2cq7103ivig.mp4
799.18ms,海来阿木浪子心DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
799.24ms,DJ人间惊鸿客,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
799.34ms,DJ酒醉风雨情伤心,https://vd4.bdstatic.com/mda-nd1a4zuxf78py830/sc/cae_h264_delogo/1649003829932795060/mda-nd1a4zuxf78py830.mp4
799.41ms,狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4
799.41ms,邰正宵－找一个字代替,https://vd4.bdstatic.com/mda-kfswfucvvzmsjeku/v1-cae/hd/mda-kfswfucvvzmsjeku.mp4
799.43ms,飞碟之谜,http://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
799.50ms,捕猎刹那间2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/eb2cf087eae64ff9a40258bbbc1a92ba/1200.m3u8
799.56ms,云南昆明寻甸县城区,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
799.58ms,Осетия Ирыстон (1080p),https://osir.mediacdn.ru/cdn/osetia/playlist.m3u8
799.65ms,赤壁-艾伦魏翔柳岩,https://vd3.bdstatic.com/mda-pjcjn21d0hmzifu7/sc/cae_h264/1697247683328112619/mda-pjcjn21d0hmzifu7.mp4
799.70ms,dj舞曲合,https://vd2.bdstatic.com/mda-mkmeak5hsf7hmguz/sc/cae_h264/1637579072201459045/mda-mkmeak5hsf7hmguz.mp4
799.80ms,牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1
799.82ms,湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e&amp;fbl=
799.82ms,卖车-赵本山,https://vd3.bdstatic.com/mda-mie4xbgngu3xip2p/sc/cae_h264_nowatermark/1631681549654876236/mda-mie4xbgngu3xip2p.mp4
799.86ms,刀郎的西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
799.90ms,同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1
799.92ms,学生dj舞曲,https://vd2.bdstatic.com/mda-mkncvdu8w51mdbqw/sc/cae_h264/1637659554429325643/mda-mkncvdu8w51mdbqw.mp4
799.92ms,World of Love Island (720p),https://jmp2.uk/plu-69699b6d23ea437206f4a036.m3u8
800.09ms,今天的幸福2-沈腾马丽,https://vd3.bdstatic.com/mda-qdebdxy375jmhrkf/hd/cae_h264/1713261940916608150/mda-qdebdxy375jmhrkf.mp4
800.16ms,冰天雪地北极熊(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/360e77812fc84a8198e85a60f087b049/1200.m3u8
800.17ms,猎食计划3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/947b6c076a0c4a3ca72a1274731feb66/1200.m3u8
800.18ms,Modern Marvels (720p),https://jmp2.uk/plu-6578878132c1b300089aa005.m3u8
800.31ms,江苏无锡大剧院,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
800.31ms,《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
800.31ms,相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
800.37ms,爱情不外卖-宋小宝,https://vd3.bdstatic.com/mda-qdi22ybfwyy1q4hg/576p/h264/1713490457499046386/mda-qdi22ybfwyy1q4hg.mp4
800.37ms,这事你笨想-乔杉修睿,https://vd3.bdstatic.com/mda-nbkcjfstv36sfxz5/hd/cae_h264_nowatermark_delogo/1645434523665950104/mda-nbkcjfstv36sfxz5.mp4
800.39ms,CBC News Toronto (720p),https://jmp2.uk/plu-6536721dbfbaec00088687c0.m3u8
800.43ms,DJ《等爱的玫瑰》,https://vd2.bdstatic.com/mda-jfsusw53dxs6kyvc/sc/mda-jfsusw53dxs6kyvc.mp4
800.48ms,人间惊鸿客,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
800.48ms,DJ伤感好听《红颜知己》《事与愿违》《缘分相遇》《知情念歌》HD,https://vdse.bdstatic.com//1a7b05ab4eab2d68a679e442f4d80fab.mp4
800.49ms,返乡-冯巩,https://vd3.bdstatic.com/mda-qe61hc8r07903h0y/hd/cae_h264/1715062959363359020/mda-qe61hc8r07903h0y.mp4
800.55ms,今生最美的遇见,https://vd4.bdstatic.com/mda-ncjf6j5xqwx35wxc/sc/cae_h264_delogo/1647774687601159968/mda-ncjf6j5xqwx35wxc.mp4
800.59ms,Rede SPTV (360p),https://video01.logicahost.com.br/websptv/websptv/playlist.m3u8
800.64ms,Metal Rocks (720p),https://jmp2.uk/plu-686cd8bb9d079f48dbbdfecb.m3u8
800.64ms,云南丽江蓝月谷,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
800.65ms,Kartoon Channel (1080p),https://lightning-fnf-samsungaus.amagi.tv/playlist.m3u8
800.65ms,Indywood TV (720p),https://43wrzjnpqoxe-hls-live.wmncdn.net/indywood/indywoodtv/index.m3u8
800.74ms,Bondi Rescue (720p),https://jmp2.uk/plu-66166989635c7500084105a2.m3u8
800.87ms,XITE Gospel (720p),https://jmp2.uk/plu-623b93628e6ded0007337d4d.m3u8
801.12ms,DJ歌曲劲歌热舞提神醒目,https://vd3.bdstatic.com/mda-ncf25mrs5bm53k6j/sc/cae_h264_delogo/1647396409036292673/mda-ncf25mrs5bm53k6j.mp4
801.13ms,欧美大片(🚀),http://epg.112114.eu.org/douyu/2793084
801.16ms,郭富城,https://vd3.bdstatic.com/mda-paj1y1ffn07b81zr/sc/cae_h264/1674180953809875143/mda-paj1y1ffn07b81zr.mp4
801.16ms,5首绝美情歌,https://vd3.bdstatic.com/mda-mjtb7bbvk98u8z58/480p/h264/1635409459813822543/mda-mjtb7bbvk98u8z58.mp4
801.18ms,Al Ritmo del Jaripeo (720p),https://jmp2.uk/plu-68ba0910e1d03fec7d5c084f.m3u8
801.32ms,DJ小薇,https://vd3.bdstatic.com/mda-nd6jimimnfwyjuar/sc/cae_h264_delogo/1649345922829980302/mda-nd6jimimnfwyjuar.mp4
801.32ms,KultKrimi: Derrick,https://jmp2.uk/plu-65dde5848145cb00083277f6.m3u8
801.32ms,清河经济,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
801.35ms,中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
801.41ms,海洋猎手,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f98ebc30517647839c09fb17e0dbea04/1200.m3u8
801.43ms,History Hunters,https://jmp2.uk/plu-65819fc1b9adc4000813f37d.m3u8
801.50ms,国际舞曲,https://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
801.51ms,疯狂鉴宝团-程野,https://vd3.bdstatic.com/mda-pdhbv35rc093pm4i/576p/h264/1681807215871903151/mda-pdhbv35rc093pm4i.mp4
801.55ms,DJ潮湿的心,https://vd3.bdstatic.com/mda-jfsre2z1s4xk012w/sc/mda-jfsre2z1s4xk012w.mp4
801.57ms,爱江山更爱美人,https://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4
801.58ms,罗文,https://vd4.bdstatic.com/mda-pas47g35beq7c8am/576p/h264/1674788386403294509/mda-pas47g35beq7c8am.mp4
801.61ms,ОСН,http://osnmedia.servicecdn.ru/streams/17603_88089/playlist.m3u8
801.64ms,Euronews Spanish (720p),https://jmp2.uk/plu-60d3583ef310610007fb02b1.m3u8
801.64ms,Zee Rajasthan (720p),https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeerajashthannews/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/8e864b9a-1681-41a0-99a6-387490bc5b24/main.m3u8
801.68ms,浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
801.69ms,dj舞曲英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
801.74ms,车载DJ舞曲,https://vd3.bdstatic.com/mda-nask5v8g11h6fqmf/sc/cae_h264_delogo/1643293983357482773/mda-nask5v8g11h6fqmf.mp4
801.80ms,酒吧舞女,https://vd2.bdstatic.com/mda-mkpe42g9za18xetn/sc/cae_h264/1637798968815645031/mda-mkpe42g9za18xetn.mp4
801.82ms,狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
801.85ms,DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=68&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
801.90ms,CNN HEADLINES,https://jmp2.uk/plu-5421f71da6af422839419cb3.m3u8
801.92ms,4K高清夜店经典DJ舞曲,https://vd4.bdstatic.com/mda-me42p2149u3w00xa/720p/h264/1620179745210912217/mda-me42p2149u3w00xa.mp4
801.95ms,一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
802.03ms,Bob Esponja (720p),https://jmp2.uk/plu-5f1aca0b4e448e00075e7c5e.m3u8
802.07ms,CDM Internacional (480p) [Not 24/7],https://627bb251f23c7.streamlock.net:444/CDMInternacional/CDMInternacional/playlist.m3u8
802.12ms,Vevo Pop Italy (1080p),https://amg00056-amg00056c8-rakuten-it-3239.playouts.now.amagi.tv/playlist.m3u8
802.13ms,独自去偷欢,https://vd4.bdstatic.com/mda-kj0rn82wm2vb6i15/hd/mda-kj0rn82wm2vb6i15.mp4
802.20ms,爱一回错一回DJ版,https://vd4.bdstatic.com/mda-mbim69siwwsgwp7d/v1-cae/1080p/mda-mbim69siwwsgwp7d.mp4
802.22ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
802.23ms,来到这个美丽的世界(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/003d910853de498299eb47d7d8a2eedf/1200.m3u8
802.25ms,小倩绣红装DJ版,https://vd2.bdstatic.com/mda-mbimxt1mdeam71vi/v1-cae/1080p/mda-mbimxt1mdeam71vi.mp4
802.28ms,潇洒的走DJ动感节奏,https://vd4.bdstatic.com/mda-kgirfiwxg342z9d8/v1-cae/sc/mda-kgirfiwxg342z9d8.mp4
802.37ms,Robert Prisen,https://jmp2.uk/plu-692ec3f475169f09b5c0a8b3.m3u8
802.41ms,有钱了-赵本山宋小宝,https://vd3.bdstatic.com/mda-parxxqgratgtt2z6/sc/cae_h264/1674773558560654047/mda-parxxqgratgtt2z6.mp4
802.42ms,劫法场-沙溢,https://vd3.bdstatic.com/mda-pj6e4gx0gax10thx/sc/cae_h264/1696692719991587344/mda-pj6e4gx0gax10thx.mp4
802.48ms,Radio Libertà,https://router.xdevel.com/video0s975360-67/stream/playlist_dvr.m3u8
802.54ms,Venus Media (1080p),https://tigocloud.desdeparaguay.net/venusmedia/venusmedia/playlist.m3u8
802.58ms,America's Boating Channel (1080p),https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/04c3a27e-c2a0-420b-8eef-7dae9ab93056/manifest.m3u8
802.62ms,The New Detectives,https://jmp2.uk/plu-61814dd68a368d0007d78c53.m3u8
802.63ms,TV Pampa,https://video04.logicahost.com.br/tvpampa/tvpampa/playlist.m3u8
802.66ms,DJ老歌60-70-80爱听,https://vd2.bdstatic.com/mda-nd59vsq0r1e2j3g2/sc/cae_h264_delogo/1649230737582909591/mda-nd59vsq0r1e2j3g2.mp4
802.70ms,Ингушетия ТВ (1080p),https://ingushetia.mediacdn.ru/cdn/ingushetia/playlist.m3u8
802.73ms,回家-宋小宝,https://vd3.bdstatic.com//mda-pjpave8ceiq2b12x/360p/h264/1698133283249504866/mda-pjpave8ceiq2b12x.mp4
802.79ms,巧审驸马爷-宋小宝,https://vd3.bdstatic.com/mda-pjckm4x4piakw250/sc/cae_h264/1697251590447128410/mda-pjckm4x4piakw250.mp4
802.81ms,DJ爆红老歌10首车载,https://vd3.bdstatic.com/mda-nbhgwre9iykh09ya/sc/cae_h264_delogo/1645187028367793873/mda-nbhgwre9iykh09ya.mp4
802.84ms,虎口遐想2-姜昆,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4
802.85ms,大城小事-王宁艾伦常远,https://vd3.bdstatic.com/mda-pmr9xw0cpsj4kaap/cae_h264/1703596182082567530/mda-pmr9xw0cpsj4kaap.mp4
802.85ms,浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
802.91ms,浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
802.97ms,DJ《小薇》,https://vd3.bdstatic.com/mda-nd6jimimnfwyjuar/sc/cae_h264_delogo/1649345922829980302/mda-nd6jimimnfwyjuar.mp4
803.01ms,伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
